latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
22.390158,103.416145,924.0,25200,Asia/Bangkok,GMT+7

time,temperature_2m (°C),apparent_temperature (°C),dew_point_2m (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),cloud_cover (%),relative_humidity_2m (%),wind_gusts_10m (km/h),wind_speed_10m (km/h),wind_direction_10m (°),surface_pressure (hPa),pressure_msl (hPa),weather_code (wmo code)
2020-01-01T00:00,16.3,16.5,12.2,0.00,0.00,0.00,0.00,85,77,19.1,3.6,174,919.5,1024.3,3
2020-01-01T01:00,15.8,16.2,12.3,0.00,0.00,0.00,0.00,79,79,18.7,2.7,157,919.3,1024.3,2
2020-01-01T02:00,15.8,16.3,12.4,0.00,0.00,0.00,0.00,98,80,16.9,2.3,162,919.1,1024.0,3
2020-01-01T03:00,15.3,15.9,12.7,0.00,0.00,0.00,0.00,100,84,15.5,1.8,169,918.7,1023.8,3
2020-01-01T04:00,15.3,16.0,12.8,0.00,0.00,0.00,0.00,100,85,15.5,1.5,194,918.6,1023.7,3
2020-01-01T05:00,15.4,16.3,12.8,0.00,0.00,0.00,0.00,100,84,15.1,0.5,225,918.7,1023.7,3
2020-01-01T06:00,15.3,16.0,12.8,0.10,0.10,0.00,0.00,100,85,12.2,1.5,315,919.3,1024.4,51
2020-01-01T07:00,15.1,15.6,12.8,0.10,0.10,0.00,0.00,100,86,12.2,2.9,353,920.0,1025.3,51
2020-01-01T08:00,15.4,15.9,13.0,0.00,0.00,0.00,0.00,60,86,13.3,3.0,14,920.5,1025.8,2
2020-01-01T09:00,16.2,16.9,13.4,0.00,0.00,0.00,0.00,68,83,11.9,2.5,352,921.6,1026.7,2
2020-01-01T10:00,17.4,18.4,13.7,0.00,0.00,0.00,0.00,83,79,13.3,2.0,315,922.2,1026.9,3
2020-01-01T11:00,18.1,19.3,14.1,0.00,0.00,0.00,0.00,100,77,14.0,1.5,315,921.6,1026.0,3
2020-01-01T12:00,18.9,20.1,14.4,0.00,0.00,0.00,0.00,100,75,13.3,1.3,326,920.7,1024.7,3
2020-01-01T13:00,19.8,21.1,14.1,0.10,0.10,0.00,0.00,100,70,13.3,0.5,225,919.5,1023.0,51
2020-01-01T14:00,20.5,21.5,14.0,0.00,0.00,0.00,0.00,100,66,15.1,1.9,202,918.7,1021.8,3
2020-01-01T15:00,20.4,21.3,13.8,0.00,0.00,0.00,0.00,100,66,16.9,2.6,196,918.2,1021.3,3
2020-01-01T16:00,20.0,20.9,13.8,0.00,0.00,0.00,0.00,97,67,15.5,2.5,180,918.0,1021.2,3
2020-01-01T17:00,18.6,20.0,15.3,0.00,0.00,0.00,0.00,100,81,13.0,2.9,187,917.9,1021.7,3
2020-01-01T18:00,19.0,19.5,13.0,0.00,0.00,0.00,0.00,98,68,13.0,3.6,135,918.4,1022.1,3
2020-01-01T19:00,18.8,19.4,13.2,0.00,0.00,0.00,0.00,76,70,12.6,3.2,90,918.7,1022.5,2
2020-01-01T20:00,18.4,19.0,13.1,0.00,0.00,0.00,0.00,25,71,10.1,2.7,67,919.0,1022.9,1
2020-01-01T21:00,17.8,18.4,13.0,0.00,0.00,0.00,0.00,21,73,9.7,2.4,27,919.3,1023.5,1
2020-01-01T22:00,16.5,16.8,12.6,0.00,0.00,0.00,0.00,27,78,10.4,3.7,29,919.4,1024.1,1
2020-01-01T23:00,16.7,17.0,12.5,0.00,0.00,0.00,0.00,33,76,10.4,3.6,45,919.4,1024.1,1
2020-01-02T00:00,16.1,16.2,12.1,0.00,0.00,0.00,0.00,44,77,9.7,4.1,38,919.2,1024.0,1
2020-01-02T01:00,14.8,14.7,11.6,0.00,0.00,0.00,0.00,44,81,9.7,4.3,48,918.4,1023.6,1
2020-01-02T02:00,15.6,15.6,11.5,0.00,0.00,0.00,0.00,39,77,10.1,3.6,53,918.5,1023.4,1
2020-01-02T03:00,15.3,15.2,11.3,0.00,0.00,0.00,0.00,41,77,10.1,3.8,49,918.2,1023.2,1
2020-01-02T04:00,13.7,13.4,11.0,0.00,0.00,0.00,0.00,40,83,10.1,4.6,45,917.6,1023.2,1
2020-01-02T05:00,12.4,12.4,10.9,0.00,0.00,0.00,0.00,43,91,9.4,2.3,51,917.2,1023.2,1
2020-01-02T06:00,12.5,12.5,11.2,0.00,0.00,0.00,0.00,43,92,8.6,2.3,51,917.6,1023.7,1
2020-01-02T07:00,11.9,11.9,11.2,0.00,0.00,0.00,0.00,100,95,10.4,3.1,45,918.5,1024.9,3
2020-01-02T08:00,14.1,14.3,12.5,0.00,0.00,0.00,0.00,61,90,15.8,4.1,38,919.9,1025.6,2
2020-01-02T09:00,16.4,16.8,13.1,0.00,0.00,0.00,0.00,37,81,16.9,4.0,355,921.3,1026.3,1
2020-01-02T10:00,18.4,19.0,13.6,0.00,0.00,0.00,0.00,8,74,18.4,3.8,343,921.5,1025.8,0
2020-01-02T11:00,20.0,20.8,14.0,0.00,0.00,0.00,0.00,29,68,19.4,3.9,338,921.4,1025.0,1
2020-01-02T12:00,20.5,21.3,14.3,0.00,0.00,0.00,0.00,65,67,20.5,4.6,342,920.2,1023.5,2
2020-01-02T13:00,20.8,21.8,14.4,0.00,0.00,0.00,0.00,78,67,20.2,3.1,339,918.9,1021.9,2
2020-01-02T14:00,21.5,22.9,14.4,0.00,0.00,0.00,0.00,81,64,15.8,1.0,315,917.7,1020.4,3
2020-01-02T15:00,21.9,23.1,14.3,0.00,0.00,0.00,0.00,85,62,12.2,1.4,270,916.9,1019.3,3
2020-01-02T16:00,21.8,23.0,14.4,0.00,0.00,0.00,0.00,82,63,12.6,1.5,284,916.8,1019.3,3
2020-01-02T17:00,21.2,22.5,14.7,0.00,0.00,0.00,0.00,54,66,10.8,1.5,315,916.8,1019.5,2
2020-01-02T18:00,18.9,19.9,14.3,0.00,0.00,0.00,0.00,20,75,9.7,3.1,36,916.4,1019.9,1
2020-01-02T19:00,17.9,18.2,13.3,0.00,0.00,0.00,0.00,12,75,11.2,5.4,48,916.5,1020.4,0
2020-01-02T20:00,16.2,16.7,13.3,0.00,0.00,0.00,0.00,1,83,12.2,4.1,45,916.4,1020.9,0
2020-01-02T21:00,15.7,16.0,12.8,0.00,0.00,0.00,0.00,0,83,13.7,4.4,35,916.9,1021.6,0
2020-01-02T22:00,15.0,15.0,12.3,0.00,0.00,0.00,0.00,0,84,14.0,4.8,42,916.8,1021.8,0
2020-01-02T23:00,14.4,14.3,11.8,0.00,0.00,0.00,0.00,0,84,13.0,4.6,45,916.6,1021.8,0
2020-01-03T00:00,13.9,13.6,11.4,0.00,0.00,0.00,0.00,5,85,11.5,4.8,48,916.3,1021.6,0
2020-01-03T01:00,14.1,13.7,11.2,0.00,0.00,0.00,0.00,9,83,10.8,4.9,54,915.9,1021.1,0
2020-01-03T02:00,14.9,14.7,11.1,0.00,0.00,0.00,0.00,16,78,8.6,4.1,52,915.4,1020.3,0
2020-01-03T03:00,13.6,13.2,10.8,0.00,0.00,0.00,0.00,23,83,9.0,4.3,42,915.0,1020.3,1
2020-01-03T04:00,12.8,12.3,10.6,0.00,0.00,0.00,0.00,30,86,12.2,5.4,37,914.5,1020.1,1
2020-01-03T05:00,13.6,13.3,10.8,0.00,0.00,0.00,0.00,29,83,12.2,4.3,48,915.0,1020.3,1
2020-01-03T06:00,15.1,15.0,11.0,0.00,0.00,0.00,0.00,28,76,9.4,2.9,60,916.0,1020.8,1
2020-01-03T07:00,14.8,14.7,11.0,0.00,0.00,0.00,0.00,57,78,9.4,3.1,36,916.8,1021.9,2
2020-01-03T08:00,15.8,16.2,12.4,0.00,0.00,0.00,0.00,35,80,9.7,2.7,23,917.7,1022.5,1
2020-01-03T09:00,17.8,18.8,13.9,0.00,0.00,0.00,0.00,32,78,12.6,2.1,329,918.9,1023.1,1
2020-01-03T10:00,19.3,20.5,14.3,0.00,0.00,0.00,0.00,25,73,13.3,1.6,333,919.4,1023.1,1
2020-01-03T11:00,20.8,22.4,14.7,0.00,0.00,0.00,0.00,25,68,14.0,1.3,304,918.9,1022.0,1
2020-01-03T12:00,21.7,23.3,15.0,0.00,0.00,0.00,0.00,67,66,14.4,1.8,360,918.1,1020.7,2
2020-01-03T13:00,22.5,24.1,15.0,0.00,0.00,0.00,0.00,77,63,13.7,1.1,360,916.7,1018.9,2
2020-01-03T14:00,22.9,24.5,14.8,0.00,0.00,0.00,0.00,73,60,11.2,0.4,270,915.8,1017.7,2
2020-01-03T15:00,23.2,24.6,14.5,0.00,0.00,0.00,0.00,75,58,10.4,1.1,162,915.1,1016.8,2
2020-01-03T16:00,22.8,24.1,14.7,0.00,0.00,0.00,0.00,47,60,9.7,2.0,135,914.7,1016.5,1
2020-01-03T17:00,22.3,23.6,14.2,0.00,0.00,0.00,0.00,44,60,9.0,0.7,90,914.9,1017.0,1
2020-01-03T18:00,21.2,22.4,14.0,0.00,0.00,0.00,0.00,58,64,8.3,0.8,27,914.9,1017.4,2
2020-01-03T19:00,20.5,21.4,14.3,0.00,0.00,0.00,0.00,40,68,8.6,3.7,61,915.1,1017.9,1
2020-01-03T20:00,18.2,19.1,14.0,0.00,0.00,0.00,0.00,16,76,11.2,3.1,54,914.8,1018.3,0
2020-01-03T21:00,19.1,20.0,13.5,0.00,0.00,0.00,0.00,26,70,10.4,1.6,63,915.5,1018.8,1
2020-01-03T22:00,18.5,19.4,13.3,0.00,0.00,0.00,0.00,31,72,11.2,1.3,56,915.5,1019.0,1
2020-01-03T23:00,18.2,18.9,13.1,0.00,0.00,0.00,0.00,51,72,12.6,1.8,53,915.3,1018.9,2
2020-01-04T00:00,17.9,18.7,13.0,0.00,0.00,0.00,0.00,80,73,12.6,1.6,27,915.2,1018.9,3
2020-01-04T01:00,17.6,18.2,12.9,0.00,0.00,0.00,0.00,86,74,11.9,2.5,8,915.2,1019.0,3
2020-01-04T02:00,17.2,17.8,12.8,0.00,0.00,0.00,0.00,93,76,11.2,2.2,90,914.8,1018.7,3
2020-01-04T03:00,17.0,17.5,12.8,0.00,0.00,0.00,0.00,50,76,13.7,2.6,164,914.1,1018.0,2
2020-01-04T04:00,16.6,16.9,12.7,0.00,0.00,0.00,0.00,28,78,18.4,3.7,151,913.9,1018.0,1
2020-01-04T05:00,16.3,16.5,12.6,0.00,0.00,0.00,0.00,37,79,19.8,4.3,156,913.9,1018.1,1
2020-01-04T06:00,15.9,16.2,12.7,0.00,0.00,0.00,0.00,100,81,19.8,3.8,163,914.4,1018.8,3
2020-01-04T07:00,15.6,15.9,12.2,0.00,0.00,0.00,0.00,98,80,19.4,2.8,130,914.9,1019.5,3
2020-01-04T08:00,15.9,16.5,13.0,0.00,0.00,0.00,0.00,95,83,17.3,2.6,164,915.5,1020.0,3
2020-01-04T09:00,16.9,17.8,14.1,0.00,0.00,0.00,0.00,99,84,19.4,3.3,186,916.6,1020.9,3
2020-01-04T10:00,18.4,19.1,14.6,0.00,0.00,0.00,0.00,97,79,23.4,5.4,160,917.0,1020.7,3
2020-01-04T11:00,19.7,20.2,14.5,0.00,0.00,0.00,0.00,100,72,29.5,7.2,174,916.2,1019.4,3
2020-01-04T12:00,20.6,20.8,14.4,0.00,0.00,0.00,0.00,100,68,34.9,8.7,185,915.4,1018.1,3
2020-01-04T13:00,21.2,21.3,14.4,0.00,0.00,0.00,0.00,80,65,37.1,9.1,187,914.0,1016.4,3
2020-01-04T14:00,21.4,21.5,14.3,0.00,0.00,0.00,0.00,100,64,37.4,9.0,185,912.7,1014.9,3
2020-01-04T15:00,21.3,21.6,14.4,0.00,0.00,0.00,0.00,92,65,37.8,8.4,187,912.2,1014.3,3
2020-01-04T16:00,21.1,21.7,14.4,0.00,0.00,0.00,0.00,100,66,34.6,6.5,183,911.9,1014.0,3
2020-01-04T17:00,19.6,21.4,16.3,0.00,0.00,0.00,0.00,52,81,29.2,3.1,201,911.9,1014.6,2
2020-01-04T18:00,19.7,21.0,14.2,0.10,0.10,0.00,0.00,41,71,18.7,0.4,270,912.5,1015.3,51
2020-01-04T19:00,18.4,19.1,13.8,0.00,0.00,0.00,0.00,49,75,14.4,3.9,34,913.1,1016.4,1
2020-01-04T20:00,16.2,16.8,13.8,0.00,0.00,0.00,0.00,23,86,14.0,4.3,24,913.1,1017.2,1
2020-01-04T21:00,17.4,18.0,13.5,0.00,0.00,0.00,0.00,15,78,14.4,3.4,32,913.6,1017.3,0
2020-01-04T22:00,15.6,16.1,13.1,0.00,0.00,0.00,0.00,23,85,14.0,3.9,338,913.6,1018.0,1
2020-01-04T23:00,15.0,15.4,13.0,0.00,0.00,0.00,0.00,35,88,15.1,4.4,351,913.5,1018.1,1
2020-01-05T00:00,14.4,14.7,12.9,0.00,0.00,0.00,0.00,36,91,14.4,4.5,346,913.0,1017.8,1
2020-01-05T01:00,15.6,16.1,13.1,0.00,0.00,0.00,0.00,35,85,14.0,3.6,360,913.0,1017.3,1
2020-01-05T02:00,15.4,15.9,13.1,0.00,0.00,0.00,0.00,44,86,14.0,3.7,349,912.6,1016.9,1
2020-01-05T03:00,15.4,16.1,13.0,0.00,0.00,0.00,0.00,41,86,14.4,2.3,18,912.2,1016.5,1
2020-01-05T04:00,15.3,16.1,13.0,0.00,0.00,0.00,0.00,42,86,15.1,1.3,34,912.2,1016.5,1
2020-01-05T05:00,15.3,16.1,13.0,0.00,0.00,0.00,0.00,81,86,15.1,1.4,90,912.5,1016.9,3
2020-01-05T06:00,14.5,15.1,13.1,0.10,0.10,0.00,0.00,54,91,20.9,3.3,167,912.4,1017.1,51
2020-01-05T07:00,15.1,15.8,12.8,0.00,0.00,0.00,0.00,100,86,23.4,1.5,135,913.4,1018.0,3
2020-01-05T08:00,15.7,16.6,13.6,0.00,0.00,0.00,0.00,100,88,15.5,1.6,153,914.4,1018.8,3
2020-01-05T09:00,16.3,17.1,13.9,0.00,0.00,0.00,0.00,100,86,20.2,3.3,186,915.2,1019.5,3
2020-01-05T10:00,17.0,17.6,14.1,0.00,0.00,0.00,0.00,98,83,24.5,5.4,160,915.8,1019.9,3
2020-01-05T11:00,18.4,18.7,14.1,0.00,0.00,0.00,0.00,99,76,31.0,7.3,169,915.2,1018.7,3
2020-01-05T12:00,19.1,19.3,14.2,0.00,0.00,0.00,0.00,100,73,34.9,8.3,175,914.1,1017.3,3
2020-01-05T13:00,20.2,20.3,14.4,0.00,0.00,0.00,0.00,100,69,38.2,9.4,182,913.1,1015.7,3
2020-01-05T14:00,20.3,20.7,14.6,0.00,0.00,0.00,0.00,88,70,38.5,7.3,191,912.2,1014.7,3
2020-01-05T15:00,21.1,21.7,14.5,0.00,0.00,0.00,0.00,100,66,42.1,6.6,193,911.6,1013.7,3
2020-01-05T16:00,20.7,21.5,14.8,0.00,0.00,0.00,0.00,52,69,39.2,5.8,184,911.5,1013.8,2
2020-01-05T17:00,19.2,21.1,16.1,0.20,0.20,0.00,0.00,53,83,32.0,1.5,256,911.9,1014.8,51
2020-01-05T18:00,17.0,18.1,15.0,0.80,0.80,0.00,0.00,90,88,28.1,3.6,307,912.2,1015.9,53
2020-01-05T19:00,18.6,19.7,14.2,0.40,0.40,0.00,0.00,60,76,29.5,1.6,27,912.4,1015.5,51
2020-01-05T20:00,18.2,19.3,14.2,0.00,0.00,0.00,0.00,42,78,17.6,2.5,8,913.0,1016.3,1
2020-01-05T21:00,17.8,18.8,14.2,0.10,0.10,0.00,0.00,41,79,19.1,2.4,27,913.4,1016.9,51
2020-01-05T22:00,17.5,18.3,13.9,0.00,0.00,0.00,0.00,40,79,21.2,3.6,53,913.4,1017.0,1
2020-01-05T23:00,17.3,18.0,13.6,0.00,0.00,0.00,0.00,30,79,22.0,3.1,54,913.3,1017.0,1
2020-01-06T00:00,16.1,16.7,13.2,0.00,0.00,0.00,0.00,52,83,21.2,3.5,24,912.9,1017.0,2
2020-01-06T01:00,15.3,15.6,12.9,0.00,0.00,0.00,0.00,82,85,19.8,4.2,59,912.0,1016.3,3
2020-01-06T02:00,16.5,17.0,13.0,0.00,0.00,0.00,0.00,40,80,22.3,3.6,96,911.8,1015.6,1
2020-01-06T03:00,16.2,16.8,12.9,0.00,0.00,0.00,0.00,83,81,22.3,2.3,108,911.5,1015.4,3
2020-01-06T04:00,16.1,16.6,12.8,0.00,0.00,0.00,0.00,88,81,21.6,2.5,98,911.5,1015.5,3
2020-01-06T05:00,15.8,16.5,12.8,0.10,0.10,0.00,0.00,91,83,20.9,1.6,117,911.8,1015.9,51
2020-01-06T06:00,14.6,15.0,13.0,0.20,0.20,0.00,0.00,84,90,31.7,4.1,135,912.0,1016.6,51
2020-01-06T07:00,16.0,16.6,12.8,0.40,0.40,0.00,0.00,100,81,38.5,1.8,37,913.3,1017.5,51
2020-01-06T08:00,15.9,16.9,14.1,0.00,0.00,0.00,0.00,36,89,20.5,2.9,120,913.5,1017.8,1
2020-01-06T09:00,17.2,18.7,15.3,0.00,0.00,0.00,0.00,58,88,23.0,2.5,172,915.0,1018.9,2
2020-01-06T10:00,18.6,19.6,14.7,0.00,0.00,0.00,0.00,55,78,24.8,4.0,190,915.6,1019.1,2
2020-01-06T11:00,19.8,20.6,15.1,0.00,0.00,0.00,0.00,51,74,29.9,6.7,196,914.8,1017.7,2
2020-01-06T12:00,20.7,21.4,15.1,0.00,0.00,0.00,0.00,48,71,45.7,7.2,207,913.8,1016.3,1
2020-01-06T13:00,21.3,21.9,14.8,0.00,0.00,0.00,0.00,47,66,34.2,7.1,210,912.4,1014.5,1
2020-01-06T14:00,21.4,22.3,14.6,0.10,0.10,0.00,0.00,43,65,43.6,4.8,228,911.8,1013.8,51
2020-01-06T15:00,21.5,22.7,15.6,0.40,0.40,0.00,0.00,58,69,43.6,5.0,210,911.4,1013.4,51
2020-01-06T16:00,20.2,21.1,15.2,0.40,0.40,0.00,0.00,61,73,40.0,5.6,255,911.6,1014.1,51
2020-01-06T17:00,18.1,19.8,16.3,0.80,0.80,0.00,0.00,58,89,38.9,3.3,13,911.8,1015.1,53
2020-01-06T18:00,16.8,18.1,15.5,0.00,0.00,0.00,0.00,15,92,16.6,3.6,45,910.9,1014.5,0
2020-01-06T19:00,15.4,15.7,13.8,0.00,0.00,0.00,0.00,35,90,20.5,6.4,16,911.2,1015.4,1
2020-01-06T20:00,15.9,16.6,13.8,0.00,0.00,0.00,0.00,28,87,21.6,3.7,11,911.8,1015.9,1
2020-01-06T21:00,15.1,15.6,13.4,0.00,0.00,0.00,0.00,30,89,19.1,4.4,9,912.2,1016.6,1
2020-01-06T22:00,15.0,15.5,13.2,0.00,0.00,0.00,0.00,24,89,18.0,3.9,22,912.4,1016.9,1
2020-01-06T23:00,14.4,14.6,13.0,0.00,0.00,0.00,0.00,25,91,17.3,4.8,13,912.1,1016.8,1
2020-01-07T00:00,14.6,15.1,13.2,0.00,0.00,0.00,0.00,35,91,18.7,4.0,10,912.5,1017.1,1
2020-01-07T01:00,14.5,14.9,13.2,0.20,0.20,0.00,0.00,29,92,20.2,4.0,5,912.5,1017.2,51
2020-01-07T02:00,14.1,14.3,12.9,0.30,0.30,0.00,0.00,32,92,19.4,4.6,39,912.1,1016.9,51
2020-01-07T03:00,14.3,14.7,13.0,0.00,0.00,0.00,0.00,7,92,15.1,3.8,41,911.4,1016.0,0
2020-01-07T04:00,14.2,14.3,13.1,0.00,0.00,0.00,0.00,0,93,29.5,6.0,17,910.2,1014.7,0
2020-01-07T05:00,13.3,13.6,12.6,0.00,0.00,0.00,0.00,3,95,28.1,4.0,10,910.8,1015.7,0
2020-01-07T06:00,12.9,13.6,12.7,0.00,0.00,0.00,0.00,47,98,21.6,1.6,117,911.3,1016.4,1
2020-01-07T07:00,12.9,13.0,12.3,0.00,0.00,0.00,0.00,28,96,12.6,4.6,72,912.0,1017.2,1
2020-01-07T08:00,15.2,16.1,13.9,0.00,0.00,0.00,0.00,42,92,8.3,2.4,63,913.8,1018.4,1
2020-01-07T09:00,17.0,18.4,14.9,0.00,0.00,0.00,0.00,44,87,11.5,1.8,323,915.2,1019.2,1
2020-01-07T10:00,18.7,19.9,14.3,0.00,0.00,0.00,0.00,32,75,14.4,1.8,307,916.1,1019.6,1
2020-01-07T11:00,19.6,20.8,14.3,0.00,0.00,0.00,0.00,45,71,14.8,2.2,279,915.7,1018.8,1
2020-01-07T12:00,20.7,22.0,14.7,0.20,0.20,0.00,0.00,45,68,18.4,3.0,194,914.7,1017.3,51
2020-01-07T13:00,21.1,22.3,14.8,0.40,0.40,0.00,0.00,47,67,20.2,3.3,174,913.6,1015.9,51
2020-01-07T14:00,21.7,22.7,14.9,0.10,0.10,0.00,0.00,34,65,20.2,4.4,189,912.8,1014.8,51
2020-01-07T15:00,21.9,22.9,15.1,0.10,0.10,0.00,0.00,34,65,24.5,5.1,184,912.4,1014.3,51
2020-01-07T16:00,21.7,22.8,15.3,0.00,0.00,0.00,0.00,20,67,29.2,4.7,176,912.3,1014.3,1
2020-01-07T17:00,20.3,22.2,16.6,0.00,0.00,0.00,0.00,24,80,26.6,2.6,164,912.3,1014.8,1
2020-01-07T18:00,20.4,21.6,14.7,0.00,0.00,0.00,0.00,19,70,15.8,2.9,173,912.8,1015.3,0
2020-01-07T19:00,20.0,21.2,14.5,0.00,0.00,0.00,0.00,15,71,14.8,2.3,39,912.6,1015.2,0
2020-01-07T20:00,17.7,18.6,14.4,0.00,0.00,0.00,0.00,9,81,13.3,3.8,17,912.4,1015.9,0
2020-01-07T21:00,16.8,17.5,14.0,0.00,0.00,0.00,0.00,13,84,14.0,3.9,22,912.5,1016.3,0
2020-01-07T22:00,16.0,16.7,13.8,0.00,0.00,0.00,0.00,30,87,14.0,4.0,360,913.3,1017.5,1
2020-01-07T23:00,16.0,16.6,13.8,0.00,0.00,0.00,0.00,30,87,15.8,4.4,55,913.4,1017.6,1
2020-01-08T00:00,16.2,16.7,13.5,0.00,0.00,0.00,0.00,26,84,18.7,4.5,61,913.3,1017.4,1
2020-01-08T01:00,15.1,15.4,12.9,0.00,0.00,0.00,0.00,29,87,18.0,4.2,31,912.7,1017.2,1
2020-01-08T02:00,14.5,14.7,12.6,0.00,0.00,0.00,0.00,33,89,16.2,4.6,39,912.2,1016.9,1
2020-01-08T03:00,15.1,15.4,12.6,0.00,0.00,0.00,0.00,34,85,16.9,3.6,45,912.1,1016.5,1
2020-01-08T04:00,16.1,16.6,12.6,0.00,0.00,0.00,0.00,35,79,16.9,2.5,45,912.4,1016.4,1
2020-01-08T05:00,15.8,16.2,12.4,0.10,0.10,0.00,0.00,27,80,16.2,2.5,45,912.4,1016.6,51
2020-01-08T06:00,15.7,16.2,12.3,0.00,0.00,0.00,0.00,31,80,15.8,2.1,59,912.8,1017.1,1
2020-01-08T07:00,15.8,16.1,12.6,0.00,0.00,0.00,0.00,45,82,15.5,3.5,24,913.6,1017.9,1
2020-01-08T08:00,16.1,16.9,13.4,0.10,0.10,0.00,0.00,49,84,15.5,2.3,18,914.5,1018.8,51
2020-01-08T09:00,17.3,18.8,15.0,0.00,0.00,0.00,0.00,46,87,15.5,1.1,162,915.7,1019.7,1
2020-01-08T10:00,18.5,19.7,14.6,0.00,0.00,0.00,0.00,39,78,18.7,2.3,198,916.2,1019.8,1
2020-01-08T11:00,20.1,21.1,14.9,0.00,0.00,0.00,0.00,70,72,23.8,4.8,193,915.9,1018.9,2
2020-01-08T12:00,21.2,21.9,14.8,0.10,0.10,0.00,0.00,47,67,28.1,6.4,196,915.0,1017.5,51
2020-01-08T13:00,21.7,22.3,14.6,0.30,0.30,0.00,0.00,49,64,29.9,6.6,202,913.7,1015.8,51
2020-01-08T14:00,22.0,22.6,14.6,0.20,0.20,0.00,0.00,37,63,29.9,6.4,196,912.5,1014.4,51
2020-01-08T15:00,22.4,23.3,14.9,0.10,0.10,0.00,0.00,32,63,28.8,5.1,184,912.1,1013.8,51
2020-01-08T16:00,22.0,23.2,15.2,0.10,0.10,0.00,0.00,37,65,23.8,3.4,198,911.9,1013.7,51
2020-01-08T17:00,21.0,22.9,16.1,0.00,0.00,0.00,0.00,24,73,18.4,1.8,323,912.1,1014.3,1
2020-01-08T18:00,18.1,19.1,15.0,0.00,0.00,0.00,0.00,19,82,13.7,4.9,17,911.7,1014.9,0
2020-01-08T19:00,18.8,19.7,14.6,0.00,0.00,0.00,0.00,16,77,13.7,4.3,42,911.5,1014.5,0
2020-01-08T20:00,16.8,17.6,14.4,0.00,0.00,0.00,0.00,16,86,13.7,4.6,39,911.6,1015.3,0
2020-01-08T21:00,16.6,17.3,14.1,0.00,0.00,0.00,0.00,21,85,14.0,4.6,45,911.8,1015.6,1
2020-01-08T22:00,16.2,16.7,13.7,0.00,0.00,0.00,0.00,13,85,15.1,4.6,45,912.3,1016.3,0
2020-01-08T23:00,15.3,15.6,13.2,0.00,0.00,0.00,0.00,40,87,15.5,5.1,39,912.0,1016.3,1
2020-01-09T00:00,14.7,14.8,12.7,0.00,0.00,0.00,0.00,54,88,14.8,5.5,32,911.4,1015.9,2
2020-01-09T01:00,14.5,14.6,12.3,0.00,0.00,0.00,0.00,74,87,14.8,4.8,27,911.4,1015.9,2
2020-01-09T02:00,14.3,14.3,12.1,0.00,0.00,0.00,0.00,83,87,14.4,4.8,27,911.1,1015.7,3
2020-01-09T03:00,14.0,14.0,11.9,0.00,0.00,0.00,0.00,77,87,14.4,4.4,35,910.7,1015.4,2
2020-01-09T04:00,15.1,15.3,12.3,0.00,0.00,0.00,0.00,82,83,14.0,3.6,45,911.1,1015.4,3
2020-01-09T05:00,15.2,15.5,12.2,0.00,0.00,0.00,0.00,80,82,14.0,2.5,90,911.2,1015.5,3
2020-01-09T06:00,15.0,15.2,12.0,0.00,0.00,0.00,0.00,85,82,12.6,2.6,74,911.8,1016.2,3
2020-01-09T07:00,14.5,14.8,11.8,0.00,0.00,0.00,0.00,82,84,12.2,2.3,72,912.3,1016.9,3
2020-01-09T08:00,15.0,15.7,13.0,0.00,0.00,0.00,0.00,75,88,11.9,2.4,63,913.1,1017.7,2
2020-01-09T09:00,17.7,19.1,14.4,0.00,0.00,0.00,0.00,66,81,11.9,0.0,270,914.9,1018.7,2
2020-01-09T10:00,19.9,21.2,14.4,0.00,0.00,0.00,0.00,58,70,15.1,1.5,194,915.6,1018.6,2
2020-01-09T11:00,21.7,23.0,14.6,0.00,0.00,0.00,0.00,68,64,16.9,2.1,211,915.3,1017.6,2
2020-01-09T12:00,22.7,23.8,14.4,0.00,0.00,0.00,0.00,73,59,17.3,2.5,225,914.3,1016.2,2
2020-01-09T13:00,23.7,24.4,13.9,0.00,0.00,0.00,0.00,75,54,23.0,4.8,228,913.1,1014.5,2
2020-01-09T14:00,23.8,24.3,13.5,0.00,0.00,0.00,0.00,56,52,25.2,4.0,243,912.2,1013.4,2
2020-01-09T15:00,24.1,25.0,13.7,0.00,0.00,0.00,0.00,18,52,21.6,2.1,239,911.5,1012.5,0
2020-01-09T16:00,23.8,24.9,13.8,0.00,0.00,0.00,0.00,12,54,17.3,1.0,225,911.1,1012.2,0
2020-01-09T17:00,23.0,24.2,14.1,0.00,0.00,0.00,0.00,4,57,13.7,1.4,90,910.9,1012.3,0
2020-01-09T18:00,21.7,22.7,14.0,0.00,0.00,0.00,0.00,2,61,13.3,2.0,45,911.0,1012.8,0
2020-01-09T19:00,21.2,21.4,12.3,0.00,0.00,0.00,0.00,1,57,14.0,3.4,58,910.5,1012.5,0
2020-01-09T20:00,17.2,17.4,13.1,0.00,0.00,0.00,0.00,0,77,14.8,5.1,51,909.7,1013.1,0
2020-01-09T21:00,16.4,16.5,12.6,0.00,0.00,0.00,0.00,0,78,14.4,4.9,54,909.8,1013.5,0
2020-01-09T22:00,15.7,15.8,12.1,0.00,0.00,0.00,0.00,0,79,15.5,4.4,55,909.7,1013.6,0
